G;34230;80399
G;34320;82919
G;34530;89037
G;34620;91681
G;32460;0
G;32580;2558
G;32670;5317
G;32760;7912
G;32880;10223
G;33000;13140
G;33120;15952
G;33240;21222
G;33330;23647
G;33420;26478
G;33480;29186
G;33690;37170
G;33900;44030
G;34050;46994
G;34110;47824
G;34200;48699
G;34260;49575
G;34320;50494
G;34500;54960
G;34770;67981
G;34920;72657
G;35010;75159
G;35100;77802
G;35190;80399
G;35280;82919
G;35490;89037
G;35580;91681
G;33600;0
G;33720;2558
G;33810;5317
G;33900;7912
G;34020;10223
G;34140;13140
G;34260;15952
G;34380;21222
G;34470;23647
G;34560;26478
G;34620;29186
G;34830;37170
G;35040;44030
G;35190;46994
G;35250;47824
G;35340;48699
G;35400;49575
G;35460;50494
G;35640;54960
G;35910;67981
G;36060;72657
G;36150;75159
G;36240;77802
G;36330;80399
G;36420;82919
G;36630;89037
G;36720;91681
G;34800;0
G;34920;2558
G;35010;5317
G;35100;7912
G;35220;10223
G;35340;13140
G;35460;15952
G;35580;21222
G;35670;23647
G;35760;26478
G;35820;29186
G;36030;37170
G;36240;44030
G;36390;46994
G;36450;47824
G;36540;48699
G;36600;49575
G;36660;50494
G;36840;54960
G;37110;67981
G;37260;72657
G;37350;75159
G;37440;77802
G;37530;80399
G;37620;82919
G;37830;89037
G;37920;91681
G;36000;0
G;36120;2558
G;36210;5317
G;36300;7912
G;36420;10223
G;36540;13140
G;36660;15952
G;36780;21222
G;36870;23647
G;36960;26478
G;37020;29186
G;37230;37170
G;37440;44030
G;37590;46994
G;37650;47824
G;37740;48699
G;37800;49575
G;37860;50494
G;38040;54960
G;38310;67981
G;38460;72657
G;38550;75159
G;38640;77802
G;38730;80399
G;38820;82919
G;39030;89037
G;39120;91681
G;37440;0
G;37560;2558
G;37650;5317
G;37740;7912
G;37830;10223
G;37950;13140
G;38070;15952
G;38190;21222
G;38280;23647
G;38370;26478
G;38430;29186
G;38640;37170
G;38850;44030
G;39000;46994
G;39060;47824
G;39150;48699
G;39210;49575
G;39270;50494
G;39450;54960
G;39720;67981
G;39870;72657
G;39960;75159
G;40050;77802
G;40140;80399
G;40230;82919
G;40440;89037
G;40530;91681
G;38880;0
G;39000;2558
G;39090;5317
G;39180;7912
G;39270;10223
G;39390;13140
G;39510;15952
G;39630;21222
G;39720;23647
G;39810;26478
G;39870;29186
G;40080;37170
G;40290;44030
G;40440;46994
G;40500;47824
G;40590;48699
G;40650;49575
G;40710;50494
G;40890;54960
G;41160;67981
G;41310;72657
G;41400;75159
G;41490;77802
G;41580;80399
G;41670;82919
G;41880;89037
G;41970;91681
G;40320;0
G;40440;2558
G;40530;5317
G;40620;7912
G;40710;10223
G;40830;13140
G;40950;15952
G;41070;21222
G;41160;23647
G;41250;26478
G;41310;29186
G;41520;37170
G;41730;44030
G;41880;46994
G;41940;47824
G;42030;48699
G;42090;49575
G;42150;50494
G;42330;54960
G;42600;67981
G;42750;72657
G;42840;75159
G;42930;77802
G;43020;80399
G;43110;82919
G;43320;89037
G;43410;91681
G;41760;0
G;41880;2558
G;41970;5317
G;42060;7912
G;42150;10223
G;42270;13140
G;42390;15952
G;42510;21222
G;42600;23647
G;42690;26478
G;42750;29186
G;42960;37170
G;43170;44030
G;43320;46994
G;43380;47824
G;43470;48699
G;43530;49575
G;43590;50494
G;43770;54960
G;44040;67981
G;44190;72657
G;44280;75159
G;44370;77802
G;44460;80399
G;44550;82919
G;44760;89037
G;44850;91681
G;43200;0
G;43320;2558
G;43410;5317
G;43500;7912
G;43590;10223
G;43710;13140
G;43830;15952
G;43950;21222
G;44040;23647
G;44130;26478
G;44190;29186
G;44400;37170
G;44610;44030
G;44760;46994
G;44820;47824
G;44910;48699
G;44970;49575
G;45030;50494
G;45210;54960
G;45480;67981
G;45630;72657
G;45720;75159
G;45810;77802
G;45900;80399
G;45990;82919
G;46200;89037
G;46290;91681
G;44640;0
G;44760;2558
G;44850;5317
G;44940;7912
G;45030;10223
G;45150;13140
G;45270;15952
G;45390;21222
G;45480;23647
G;45570;26478
G;45630;29186
G;45840;37170
G;46050;44030
G;46200;46994
G;46260;47824
G;46350;48699
G;46410;49575
G;46470;50494
G;46650;54960
G;46920;67981
G;47070;72657
G;47160;75159
G;47250;77802
G;47340;80399
G;47430;82919
G;47640;89037
G;47730;91681
G;46080;0
G;46200;2558
G;46290;5317
G;46380;7912
G;46470;10223
G;46590;13140
G;46710;15952
G;46830;21222
G;46920;23647
G;47010;26478
G;47070;29186
G;47280;37170
G;47490;44030
G;47640;46994
G;47700;47824
G;47790;48699
G;47850;49575
G;47910;50494
G;48090;54960
G;48360;67981
G;48510;72657
G;48600;75159
G;48690;77802
G;48780;80399
G;48870;82919
G;49080;89037
G;49170;91681
G;47520;0
G;47640;2558
G;47730;5317
G;47820;7912
G;47910;10223
G;48030;13140
G;48150;15952
G;48270;21222
G;48360;23647
G;48450;26478
G;48510;29186
G;48720;37170
G;48930;44030
G;49080;46994
G;49140;47824
G;49230;48699
G;49290;49575
G;49350;50494
G;49530;54960
G;49800;67981
G;49950;72657
G;50040;75159
G;50130;77802
G;50220;80399
G;50310;82919
G;50520;89037
G;50610;91681
G;48960;0
G;49080;2558
G;49170;5317
G;49260;7912
G;49350;10223
G;49470;13140
G;49590;15952
G;49710;21222
G;49800;23647
G;49890;26478
G;49950;29186
G;50160;37170
G;50370;44030
G;50520;46994
G;50580;47824
G;50670;48699
G;50730;49575
G;50790;50494
G;50970;54960
G;51240;67981
G;51390;72657
G;51480;75159
G;51570;77802
G;51660;80399
G;51750;82919
G;51960;89037
G;52050;91681
G;50400;0
G;50520;2558
G;50610;5317
G;50700;7912
G;50790;10223
G;50910;13140
G;51030;15952
G;51150;21222
G;51240;23647
G;51330;26478
G;51390;29186
G;51600;37170
G;51810;44030
G;51960;46994
G;52020;47824
G;52110;48699
G;52170;49575
G;52230;50494
G;52410;54960
G;52680;67981
G;52830;72657
G;52920;75159
G;53010;77802
G;53100;80399
G;53190;82919
G;53400;89037
G;53490;91681
G;52800;0
G;52920;2558
G;53010;5317
G;53100;7912
G;53190;10223
G;53310;13140
G;53430;15952
G;53550;21222
G;53640;23647
G;53730;26478
G;53790;29186
G;54000;37170
G;54210;44030
G;54360;46994
G;54420;47824
G;54510;48699
G;54570;49575
G;54630;50494
G;54810;54960
G;55080;67981
G;55230;72657
G;55320;75159
G;55410;77802
G;55500;80399
G;55590;82919
G;55800;89037
G;55890;91681
G;54000;0
G;54120;2558
G;54210;5317
G;54300;7912
G;54390;10223
G;54510;13140
G;54630;15952
G;54750;21222
G;54840;23647
G;54930;26478
G;54990;29186
G;55200;37170
G;55410;44030
G;55560;46994
G;55620;47824
G;55710;48699
G;55770;49575
G;55830;50494
G;56010;54960
G;56280;67981
G;56430;72657
G;56520;75159
G;56610;77802
G;56700;80399
G;56790;82919
G;57000;89037
G;57090;91681
G;55020;0
G;55140;2558
G;55230;5317
G;55320;7912
G;55410;10223
G;55530;13140
G;55650;15952
G;55770;21222
G;55860;23647
G;55950;26478
G;56010;29186
G;56220;37170
G;56430;44030
G;56580;46994
G;56640;47824
G;56730;48699
G;56790;49575
G;56850;50494
G;57030;54960
G;57300;67981
G;57450;72657
G;57540;75159
G;57630;77802
G;57720;80399
G;57810;82919
G;58020;89037
G;58110;91681
G;55980;0
G;56100;2558
G;56190;5317
G;56280;7912
G;56370;10223
G;56490;13140
G;56610;15952
G;56730;21222
G;56820;23647
G;56910;26478
G;56970;29186
G;57180;37170
G;57390;44030
G;57540;46994
G;57600;47824
G;57690;48699
G;57750;49575
G;57810;50494
G;57990;54960
G;58260;67981
G;58410;72657
G;58500;75159
G;58590;77802
G;58680;80399
G;58770;82919
G;58980;89037
G;59070;91681
G;56940;0
G;57060;2558
G;57150;5317
G;57240;7912
G;57330;10223
G;57450;13140
G;57570;15952
G;57690;21222
G;57780;23647
G;57870;26478
G;57930;29186
G;58140;37170
G;58350;44030
G;58500;46994
G;58590;47824
G;58650;48699
G;58710;49575
G;58800;50494
G;58980;54960
G;59250;67981
G;59400;72657
G;59490;75159
G;59580;77802
G;59670;80399
G;59760;82919
G;59970;89037
G;60060;91681
G;57900;0
G;58020;2558
G;58110;5317
G;58200;7912
G;58290;10223
G;58410;13140
G;58530;15952
G;58650;21222
G;58740;23647
G;58830;26478
G;58890;29186
G;59100;37170
G;59340;44030
G;59490;46994
G;59580;47824
G;59640;48699
G;59700;49575
G;59790;50494
G;59970;54960
G;60240;67981
G;60390;72657
G;60480;75159
G;60570;77802
G;60660;80399
G;60750;82919
G;60960;89037
G;61050;91681
G;58860;0
G;58980;2558
G;59070;5317
G;59160;7912
G;59250;10223
G;59370;13140
G;59490;15952
G;59610;21222
G;59700;23647
G;59790;26478
G;59850;29186
G;60060;37170
G;60300;44030
G;60450;46994
G;60540;47824
G;60600;48699
G;60660;49575
G;60750;50494
G;60930;54960
G;61200;67981
G;61350;72657
G;61440;75159
G;61530;77802
G;61620;80399
G;61710;82919
G;61920;89037
G;62010;91681
G;59820;0
G;59940;2558
G;60030;5317
G;60120;7912
G;60210;10223
G;60330;13140
G;60450;15952
G;60570;21222
G;60660;23647
G;60750;26478
G;60810;29186
G;61020;37170
G;61260;44030
G;61410;46994
G;61500;47824
G;61560;48699
G;61620;49575
G;61710;50494
G;61890;54960
G;62160;67981
G;62310;72657
G;62400;75159
G;62490;77802
G;62580;80399
G;62670;82919
G;62880;89037
G;62970;91681
G;60780;0
G;60900;2558
G;60990;5317
G;61080;7912
G;61170;10223
G;61290;13140
G;61410;15952
G;61530;21222
G;61620;23647
G;61710;26478
G;61770;29186
G;61980;37170
G;62220;44030
G;62370;46994
G;62460;47824
G;62520;48699
G;62580;49575
G;62670;50494
G;62850;54960
G;63120;67981
G;63270;72657
G;63360;75159
G;63450;77802
G;63540;80399
G;63630;82919
G;63840;89037
G;63930;91681
G;61740;0
G;61860;2558
G;61950;5317
G;62040;7912
G;62130;10223
G;62250;13140
G;62370;15952
G;62490;21222
G;62580;23647
G;62670;26478
G;62730;29186
G;62940;37170
G;63180;44030
G;63330;46994
G;63420;47824
G;63480;48699
G;63540;49575
G;63630;50494
G;63810;54960
G;64080;67981
G;64230;72657
G;64320;75159
G;64410;77802
G;64500;80399
G;64590;82919
G;64800;89037
G;64890;91681
G;62700;0
G;62820;2558
G;62910;5317
G;63000;7912
G;63090;10223
G;63210;13140
G;63330;15952
G;63450;21222
G;63540;23647
G;63630;26478
G;63690;29186
G;63900;37170
G;64140;44030
G;64290;46994
G;64380;47824
G;64440;48699
G;64500;49575
G;64590;50494
G;64770;54960
G;65040;67981
G;65190;72657
G;65280;75159
G;65370;77802
G;65460;80399
G;65550;82919
G;65760;89037
G;65850;91681
G;63660;0
G;63780;2558
G;63870;5317
G;63960;7912
G;64050;10223
G;64170;13140
G;64290;15952
G;64410;21222
G;64500;23647
G;64590;26478
G;64650;29186
G;64860;37170
G;65100;44030
G;65250;46994
G;65340;47824
G;65400;48699
G;65460;49575
G;65550;50494
G;65730;54960
G;66000;67981
G;66150;72657
G;66240;75159
G;66330;77802
G;66420;80399
G;66510;82919
G;66720;89037
G;66810;91681
G;64800;0
G;64920;2558
G;65010;5317
G;65100;7912
G;65190;10223
G;65310;13140
G;65430;15952
G;65550;21222
G;65640;23647
G;65730;26478
G;65790;29186
G;66000;37170
G;66240;44030
G;66390;46994
G;66450;47824
G;66540;48699
G;66600;49575
G;66660;50494
G;66840;54960
G;67110;67981
G;67260;72657
G;67350;75159
G;67440;77802
G;67530;80399
G;67620;82919
G;67830;89037
G;67920;91681
G;66000;0
G;66120;2558
G;66210;5317
G;66300;7912
G;66390;10223
G;66510;13140
G;66630;15952
G;66750;21222
G;66840;23647
G;66930;26478
G;66990;29186
G;67200;37170
G;67410;44030
G;67560;46994
G;67620;47824
G;67680;48699
G;67740;49575
G;67800;50494
G;67980;54960
G;68250;67981
G;68400;72657
G;68490;75159
G;68580;77802
G;68670;80399
G;68760;82919
G;68970;89037
G;69060;91681
G;67200;0
G;67320;2558
G;67410;5317
G;67500;7912
G;67590;10223
G;67710;13140
G;67830;15952
G;67950;21222
G;68040;23647
G;68130;26478
G;68190;29186
G;68400;37170
G;68610;44030
G;68760;46994
G;68820;47824
G;68880;48699
G;68940;49575
G;69000;50494
G;69180;54960
G;69450;67981
G;69600;72657
G;69690;75159
G;69780;77802
G;69870;80399
G;69960;82919
G;70170;89037
G;70260;91681
G;68400;0
G;68520;2558
G;68610;5317
G;68700;7912
G;68790;10223
G;68910;13140
G;69030;15952
G;69150;21222
G;69240;23647
G;69330;26478
G;69390;29186
G;69600;37170
G;69810;44030
G;69960;46994
G;70020;47824
G;70080;48699
G;70140;49575
G;70200;50494
G;70380;54960
G;70650;67981
G;70800;72657
G;70890;75159
G;70980;77802
G;71070;80399
G;71160;82919
G;71370;89037
G;71460;91681
G;69840;0
G;69960;2558
G;70050;5317
G;70140;7912
G;70230;10223
G;70350;13140
G;70470;15952
G;70590;21222
G;70680;23647
G;70770;26478
G;70830;29186
G;71010;37170
G;71220;44030
G;71340;46994
G;71400;47824
G;71460;48699
G;71520;49575
G;71580;50494
G;71760;54960
G;72030;67981
G;72180;72657
G;72270;75159
G;72360;77802
G;72450;80399
G;72540;82919
G;72750;89037
G;72840;91681
G;71280;0
G;71400;2558
G;71490;5317
G;71580;7912
G;71670;10223
G;71790;13140
G;71910;15952
G;72030;21222
G;72120;23647
G;72210;26478
G;72270;29186
G;72450;37170
G;72660;44030
G;72780;46994
G;72840;47824
G;72900;48699
G;72960;49575
G;73020;50494
G;73200;54960
G;73470;67981
G;73620;72657
G;73710;75159
G;73800;77802
G;73890;80399
G;73980;82919
G;74190;89037
G;74280;91681
G;72720;0
G;72840;2558
G;72930;5317
G;73020;7912
G;73110;10223
G;73230;13140
G;73350;15952
G;73470;21222
G;73560;23647
G;73650;26478
G;73710;29186
G;73890;37170
G;74100;44030
G;74220;46994
G;74280;47824
G;74340;48699
G;74400;49575
G;74460;50494
G;74640;54960
G;74910;67981
G;75060;72657
G;75150;75159
G;75240;77802
G;75330;80399
G;75420;82919
G;75630;89037
G;75720;91681
G;74160;0
G;74280;2558
G;74370;5317
G;74460;7912
G;74550;10223
G;74670;13140
G;74790;15952
G;74910;21222
G;75000;23647
G;75090;26478
G;75150;29186
G;75330;37170
G;75540;44030
G;75660;46994
G;75720;47824
G;75780;48699
G;75840;49575
G;75900;50494
G;76080;54960
G;76350;67981
G;76500;72657
G;76590;75159
G;76680;77802
G;76770;80399
G;76860;82919
G;77070;89037
G;77160;91681
G;75600;0
G;75720;2558
G;75810;5317
G;75900;7912
G;75990;10223
G;76080;13140
G;76200;15952
G;76320;21222
G;76410;23647
G;76500;26478
G;76560;29186
G;76740;37170
G;76950;44030
G;77070;46994
G;77130;47824
G;77190;48699
G;77250;49575
G;77310;50494
G;77490;54960
G;77760;67981
G;77910;72657
G;78000;75159
G;78090;77802
G;78180;80399
G;78270;82919
G;78480;89037
G;78570;91681
G;77040;0
G;77160;2558
G;77250;5317
G;77340;7912
G;77430;10223
G;77520;13140
G;77640;15952
G;77760;21222
G;77850;23647
G;77940;26478
G;78000;29186
G;78180;37170
G;78390;44030
G;78510;46994
G;78570;47824
G;78630;48699
G;78690;49575
G;78750;50494
G;78930;54960
G;79200;67981
G;79350;72657
G;79440;75159
G;79530;77802
G;79620;80399
G;79710;82919
G;79920;89037
G;80010;91681
G;78480;0
G;78600;2558
G;78690;5317
G;78780;7912
G;78870;10223
G;78960;13140
G;79080;15952
G;79200;21222
G;79290;23647
G;79380;26478
G;79440;29186
G;79620;37170
G;79830;44030
G;79950;46994
G;80010;47824
G;80070;48699
G;80100;49575
G;80160;50494
G;80340;54960
G;80610;67981
G;80760;72657
G;80850;75159
G;80940;77802
G;81030;80399
G;81120;82919
G;81330;89037
G;81420;91681
G;80100;0
G;80220;2558
G;80310;5317
G;80400;7912
G;80490;10223
G;80580;13140
G;80700;15952
G;80820;21222
G;80910;23647
G;81000;26478
G;81060;29186
G;81240;37170
G;81450;44030
G;81570;46994
G;81630;47824
G;81690;48699
G;81720;49575
G;81780;50494
G;81960;54960
G;82230;67981
G;82380;72657
G;82470;75159
G;82560;77802
G;82650;80399
G;82740;82919
G;82950;89037
G;83040;91681
G;81900;0
G;82020;2558
G;82110;5317
G;82200;7912
G;82290;10223
G;82380;13140
G;82500;15952
G;82620;21222
G;82710;23647
G;82800;26478
G;82860;29186
G;83040;37170
G;83250;44030
G;83370;46994
G;83430;47824
G;83490;48699
G;83520;49575
G;83580;50494
G;83760;54960
G;84030;67981
G;84180;72657
G;84270;75159
G;84360;77802
G;84450;80399
G;84540;82919
G;84750;89037
G;84840;91681
G;83700;0
G;83820;2558
G;83910;5317
G;84000;7912
G;84090;10223
G;84180;13140
G;84300;15952
G;84420;21222
G;84510;23647
G;84600;26478
G;84660;29186
G;84840;37170
G;85050;44030
G;85170;46994
G;85230;47824
G;85290;48699
G;85320;49575
G;85380;50494
G;85560;54960
G;85830;67981
G;85980;72657
G;86070;75159
G;86160;77802
G;86250;80399
G;86340;82919
G;86550;89037
G;86640;91681
G;85500;0
G;85620;2558
G;85710;5317
G;85800;7912
G;85890;10223
G;85980;13140
G;86100;15952
G;86220;21222
G;86310;23647
G;86400;26478
G;86460;29186
G;86640;37170
G;86850;44030
G;86970;46994
G;87030;47824
G;87090;48699
G;87120;49575
G;87180;50494
G;87360;54960
G;87630;67981
G;87780;72657
G;87870;75159
G;87960;77802
G;88050;80399
G;88140;82919
G;88350;89037
G;88440;91681
G;900;0
G;1020;2558
G;1110;5317
G;1200;7912
G;1290;10223
G;1380;13140
G;1500;15952
G;1620;21222
G;1710;23647
G;1800;26478
G;1860;29186
G;2040;37170
G;2250;44030
G;2370;46994
G;2430;47824
G;2490;48699
G;2520;49575
G;2580;50494
G;2760;54960
G;3030;67981
G;3180;72657
G;3270;75159
G;3360;77802
G;3450;80399
G;3540;82919
G;3750;89037
G;3840;91681
G;2700;0
G;2820;2558
G;2910;5317
G;3000;7912
G;3090;10223
G;3180;13140
G;3300;15952
G;3420;21222
G;3510;23647
G;3600;26478
G;3660;29186
G;3840;37170
G;4050;44030
G;4170;46994
G;4230;47824
G;4290;48699
G;4320;49575
G;4380;50494
G;4560;54960
G;4830;67981
G;4980;72657
G;5070;75159
G;5160;77802
G;5250;80399
G;5340;82919
G;5550;89037
G;5640;91681
G;15300;0
G;15420;2558
G;15510;5317
G;15600;7912
G;15690;10223
G;15780;13140
G;15900;15952
G;16020;21222
G;16110;23647
G;16200;26478
G;16260;29186
G;16440;37170
G;16650;44030
G;16770;46994
G;16830;47824
G;16890;48699
G;16920;49575
G;16980;50494
G;17160;54960
G;17430;67981
G;17580;72657
G;17670;75159
G;17760;77802
G;17850;80399
G;17940;82919
G;18390;95282
G;18540;100698
G;16800;0
G;16920;2558
G;17010;5317
G;17100;7912
G;17190;10223
G;17280;13140
G;17400;15952
G;17520;21222
G;17610;23647
G;17700;26478
G;17760;29186
G;17940;37170
G;18150;44030
G;18270;46994
G;18330;47824
G;18390;48699
G;18420;49575
G;18480;50494
G;18660;54960
G;18930;67981
G;19080;72657
G;19170;75159
G;19260;77802
G;19350;80399
G;19440;82919
G;19890;95282
G;20040;100698
G;20400;0
G;20520;2558
G;20610;5317
G;20700;7912
G;20790;10223
G;20880;13140
G;21000;15952
G;21120;21222
G;21210;23647
G;21300;26478
G;21360;29186
G;21540;37170
G;21750;44030
G;21870;46994
G;21930;47824
G;21990;48699
G;22050;49575
G;22110;50494
G;22290;54960
G;22560;67981
G;22710;72657
G;22800;75159
G;22890;77802
G;22980;80399
G;23070;82919
G;23520;95282
G;23670;100698
G;21600;0
G;21720;2558
G;21810;5317
G;21900;7912
G;21990;10223
G;22110;13140
G;22230;15952
G;22350;21222
G;22440;23647
G;22530;26478
G;22590;29186
G;22770;37170
G;22980;44030
G;23100;46994
G;23160;47824
G;23220;48699
G;23280;49575
G;23340;50494
G;23520;54960
G;23790;67981
G;23940;72657
G;24030;75159
G;24120;77802
G;24210;80399
G;24300;82919
G;24750;95282
G;24900;100698
G;22800;0
G;22920;2558
G;23010;5317
G;23100;7912
G;23190;10223
G;23310;13140
G;23430;15952
G;23550;21222
G;23640;23647
G;23730;26478
G;23790;29186
G;23970;37170
G;24180;44030
G;24300;46994
G;24360;47824
G;24420;48699
G;24480;49575
G;24540;50494
G;24720;54960
G;24990;67981
G;25140;72657
G;25230;75159
G;25320;77802
G;25410;80399
G;25500;82919
G;25950;95282
G;26100;100698
G;24000;0
G;24120;2558
G;24210;5317
G;24300;7912
G;24390;10223
G;24510;13140
G;24630;15952
G;24750;21222
G;24840;23647
G;24930;26478
G;24990;29186
G;25170;37170
G;25380;44030
G;25500;46994
G;25560;47824
G;25620;48699
G;25680;49575
G;25740;50494
G;25920;54960
G;26190;67981
G;26340;72657
G;26430;75159
G;26520;77802
G;26610;80399
G;26700;82919
G;27150;95282
G;27300;100698
G;25200;0
G;25320;2558
G;25410;5317
G;25500;7912
G;25590;10223
G;25710;13140
G;25830;15952
G;25950;21222
G;26040;23647
G;26130;26478
G;26190;29186
G;26370;37170
G;26580;44030
G;26700;46994
G;26760;47824
G;26820;48699
G;26880;49575
G;26940;50494
G;27120;54960
G;27390;67981
G;27540;72657
G;27630;75159
G;27720;77802
G;27810;80399
G;27900;82919
G;28350;95282
G;28500;100698
G;26220;0
G;26340;2558
G;26430;5317
G;26520;7912
G;26640;10223
G;26760;13140
G;26880;15952
G;27000;21222
G;27090;23647
G;27180;26478
G;27240;29186
G;27420;37170
G;27630;44030
G;27750;46994
G;27810;47824
G;27900;48699
G;27960;49575
G;28020;50494
G;28200;54960
G;28470;67981
G;28620;72657
G;28710;75159
G;28800;77802
G;28890;80399
G;28980;82919
G;29430;95282
G;29580;100698
G;27180;0
G;27300;2558
G;27390;5317
G;27480;7912
G;27600;10223
G;27720;13140
G;27840;15952
G;27960;21222
G;28050;23647
G;28140;26478
G;28200;29186
G;28410;37170
G;28620;44030
G;28740;46994
G;28800;47824
G;28890;48699
G;28950;49575
G;29010;50494
G;29190;54960
G;29460;67981
G;29610;72657
G;29700;75159
G;29790;77802
G;29880;80399
G;29970;82919
G;30420;95282
G;30570;100698
G;28140;0
G;28260;2558
G;28350;5317
G;28440;7912
G;28560;10223
G;28680;13140
G;28800;15952
G;28920;21222
G;29010;23647
G;29100;26478
G;29160;29186
G;29370;37170
G;29580;44030
G;29730;46994
G;29790;47824
G;29880;48699
G;29940;49575
G;30000;50494
G;30180;54960
G;30450;67981
G;30600;72657
G;30690;75159
G;30780;77802
G;30870;80399
G;30960;82919
G;31410;95282
G;31560;100698
G;29100;0
G;29220;2558
G;29310;5317
G;29400;7912
G;29520;10223
G;29640;13140
G;29760;15952
G;29880;21222
G;29970;23647
G;30060;26478
G;30120;29186
G;30330;37170
G;30540;44030
G;30690;46994
G;30750;47824
G;30840;48699
G;30900;49575
G;30960;50494
G;31140;54960
G;31410;67981
G;31560;72657
G;31650;75159
G;31740;77802
G;31830;80399
G;31920;82919
G;32370;95282
G;32520;100698
G;30060;0
G;30180;2558
G;30270;5317
G;30360;7912
G;30480;10223
G;30600;13140
G;30720;15952
G;30840;21222
G;30930;23647
G;31020;26478
G;31080;29186
G;31290;37170
G;31500;44030
G;31650;46994
G;31710;47824
G;31800;48699
G;31860;49575
G;31920;50494
G;32100;54960
G;32370;67981
G;32520;72657
G;32610;75159
G;32700;77802
G;32790;80399
G;32880;82919
G;33330;95282
G;33480;100698
G;31020;0
G;31140;2558
G;31230;5317
G;31320;7912
G;31440;10223
G;31560;13140
G;31680;15952
G;31800;21222
G;31890;23647
G;31980;26478
G;32040;29186
G;32250;37170
G;32460;44030
G;32610;46994
G;32670;47824
G;32760;48699
G;32820;49575
G;32880;50494
G;33060;54960
G;33330;67981
G;33480;72657
G;33570;75159
G;33660;77802
G;33750;80399
G;33840;82919
G;34290;95282
G;34440;100698
G;31980;0
G;32100;2558
G;32190;5317
G;32280;7912
G;32400;10223
G;32520;13140
G;32640;15952
G;32760;21222
G;32850;23647
G;32940;26478
G;33000;29186
G;33210;37170
G;33420;44030
G;33570;46994
G;33630;47824
G;33720;48699
G;33780;49575
G;33840;50494
G;34020;54960
G;34290;67981
G;34440;72657
G;34530;75159
G;34620;77802
G;34710;80399
G;34800;82919
G;35250;95282
G;35400;100698
G;33000;0
G;33120;2558
G;33210;5317
G;33300;7912
G;33420;10223
G;33540;13140
G;33660;15952
G;33780;21222
G;33870;23647
G;33960;26478
G;34020;29186
G;34230;37170
G;34440;44030
G;34590;46994
G;34650;47824
G;34740;48699
G;34800;49575
G;34860;50494
G;35040;54960
G;35310;67981
G;35460;72657
G;35550;75159
G;35640;77802
G;35730;80399
G;35820;82919
G;36270;95282
G;36420;100698
G;34200;0
G;34320;2558
G;34410;5317
G;34500;7912
G;34620;10223
G;34740;13140
G;34860;15952
G;34980;21222
G;35070;23647
G;35160;26478
G;35220;29186
G;35430;37170
G;35640;44030
G;35790;46994
G;35850;47824
G;35940;48699
G;36000;49575
G;36060;50494
G;36240;54960
G;36510;67981
G;36660;72657
G;36750;75159
G;36840;77802
G;36930;80399
G;37020;82919
G;37470;95282
G;37620;100698
G;35400;0
G;35520;2558
G;35610;5317
G;35700;7912
G;35820;10223
G;35940;13140
G;36060;15952
G;36180;21222
G;36270;23647
G;36360;26478
G;36420;29186
G;36630;37170
G;36840;44030
G;36990;46994
G;37050;47824
G;37140;48699
G;37200;49575
G;37260;50494
G;37440;54960
G;37710;67981
G;37860;72657
G;37950;75159
G;38040;77802
G;38130;80399
G;38220;82919
G;38670;95282
G;38820;100698
G;36720;0
G;36840;2558
G;36930;5317
G;37020;7912
G;37110;10223
G;37230;13140
G;37350;15952
G;37470;21222
G;37560;23647
G;37650;26478
G;37710;29186
G;37920;37170
G;38130;44030
G;38280;46994
G;38340;47824
G;38430;48699
G;38490;49575
G;38550;50494
G;38730;54960
G;39000;67981
G;39150;72657
G;39240;75159
G;39330;77802
G;39420;80399
G;39510;82919
G;39960;95282
G;40110;100698
G;38160;0
G;38280;2558
G;38370;5317
G;38460;7912
G;38550;10223
G;38670;13140
G;38790;15952
G;38910;21222
G;39000;23647
G;39090;26478
G;39150;29186
G;39360;37170
G;39570;44030
G;39720;46994
G;39780;47824
G;39870;48699
G;39930;49575
G;39990;50494
G;40170;54960
G;40440;67981
G;40590;72657
G;40680;75159
G;40770;77802
G;40860;80399
G;40950;82919
G;41400;95282
G;41550;100698
G;39600;0
G;39720;2558
G;39810;5317
G;39900;7912
G;39990;10223
G;40110;13140
G;40230;15952
G;40350;21222
G;40440;23647
G;40530;26478
G;40590;29186
G;40800;37170
G;41010;44030
G;41160;46994
G;41220;47824
G;41310;48699
G;41370;49575
G;41430;50494
G;41610;54960
G;41880;67981
G;42030;72657
G;42120;75159
G;42210;77802
G;42300;80399
G;42390;82919
G;42840;95282
G;42990;100698
G;41040;0
G;41160;2558
G;41250;5317
G;41340;7912
G;41430;10223
G;41550;13140
G;41670;15952
G;41790;21222
G;41880;23647
G;41970;26478
G;42030;29186
G;42240;37170
G;42450;44030
G;42600;46994
G;42660;47824
G;42750;48699
G;42810;49575
G;42870;50494
G;43050;54960
G;43320;67981
G;43470;72657
G;43560;75159
G;43650;77802
G;43740;80399
G;43830;82919
G;44280;95282
G;44430;100698
G;42480;0
G;42600;2558
G;42690;5317
G;42780;7912
G;42870;10223
G;42990;13140
G;43110;15952
G;43230;21222
G;43320;23647
G;43410;26478
G;43470;29186
G;43680;37170
G;43890;44030
G;44040;46994
G;44100;47824
G;44190;48699
G;44250;49575
G;44310;50494
G;44490;54960
G;44760;67981
G;44910;72657
G;45000;75159
G;45090;77802
G;45180;80399
G;45270;82919
G;45720;95282
